script_id	rom_offset	region_symbol	region_source	context_hex
430	0xF3938	gUnk_080F35E4	asm/data/data_080F1A80.s	72 01 00 00 0c 3c 0f 08 a4 01 00 00 3c 3c 0f 08 ae 01 00 00 c8 3a 0f 08 00 00 00 00 ac 3b 0f 08 00 00 00 00
440	0xEADF8	gToolInfo	fomt.map	74 a6 0e 08 5a 00 00 00 84 a6 0e 08 a4 a6 0e 08 b8 01 00 00 b8 a6 0e 08 e0 a6 0e 08 a8 01 00 00 f0 a6 0e 08
440	0xF6434	gUnk_080F6370	asm/data/data_080F1A80.s	3c 00 00 00 04 65 0f 08 a4 01 00 00 58 65 0f 08 b8 01 00 00 64 65 0f 08 5b 02 00 00 70 65 0f 08 6f 02 00 00
440	0xF64CC	gUnk_080F6370	asm/data/data_080F1A80.s	3c 00 00 00 04 65 0f 08 a4 01 00 00 58 65 0f 08 b8 01 00 00 64 65 0f 08 60 02 00 00 7c 65 0f 08 8c 02 00 00
462	0xEAC90	gToolInfo	fomt.map	74 9f 0e 08 e6 00 00 00 84 9f 0e 08 cc 9f 0e 08 ce 01 00 00 dc 9f 0e 08 fc 9f 0e 08 cf 01 00 00 10 a0 0e 08
462	0xF2164	gUnk_080F1FC0	asm/data/data_080F1A80.s	a5 01 00 00 8c 24 0f 08 be 01 00 00 98 24 0f 08 ce 01 00 00 a4 24 0f 08 58 02 00 00 b0 24 0f 08 60 02 00 00
462	0xF4F84	gUnk_080F4D74	asm/data/data_080F1A80.s	aa 01 00 00 68 51 0f 08 c5 01 00 00 40 52 0f 08 ce 01 00 00 4c 52 0f 08 58 02 00 00 58 52 0f 08 62 02 00 00
519	0x37BB0	func_08037B80	fomt.map	04 48 60 61 20 1c 01 b0 70 bc 02 bc 08 47 00 00 07 02 00 00 18 72 0e 08 10 b5 81 b0 04 1c 06 4b 0a 20 00 90
519	0x37BD8	func_08037B80	fomt.map	1f fa 04 48 60 61 20 1c 01 b0 10 bc 02 bc 08 47 07 02 00 00 18 72 0e 08 10 b5 81 b0 04 1c 06 4b 0c 20 00 90
519	0x165520	gUnk_080FFFFC	fomt.map	9d c3 f0 03 0c 0e 0f 12 23 38 38 2d 2b 2c 17 04 07 02 00 00 14 33 37 27 13 00 e5 cf d0 df e9 e6 dc d2 b2 99
519	0x192B18	gUnk_080FFFFC	fomt.map	0d 08 ff 03 0a fa f1 ff 01 f5 e6 0b 07 ff 00 01 07 02 00 00 fc fd 01 0a 02 ff 04 08 ff f0 fd fe f2 ff 01 f8
519	0x1B0904	gUnk_080FFFFC	fomt.map	00 00 04 0a 03 fe f9 f5 f6 f4 f7 fa fd ff 08 0c 07 02 00 00 fe 00 01 01 ff fd fd 00 ff fe 00 00 00 00 00 00
519	0x1BB2EC	gUnk_080FFFFC	fomt.map	01 00 00 03 06 04 00 00 00 00 02 fd fd 00 fe 00 07 02 00 00 00 ff f8 f4 fb 00 00 03 04 03 02 00 00 00 00 06
519	0x1BB618	gUnk_080FFFFC	fomt.map	00 00 00 00 00 00 00 fa fb 01 06 08 01 00 fd 02 07 02 00 00 00 ff 00 00 fd fc 00 04 0e 06 f5 fa 00 00 ff f7
519	0x1C2630	gUnk_080FFFFC	fomt.map	03 02 03 03 04 02 00 00 00 00 00 00 06 08 04 02 07 02 00 00 ff fd fd 00 00 00 fe fe f9 ff 03 06 00 00 fc fa
519	0x1CAA44	gUnk_080FFFFC	fomt.map	ff 00 00 00 ff fd f4 f3 f7 fe 00 00 00 f8 fc 03 07 02 00 00 01 02 ff fd fe 00 fd 03 0a 07 07 0a 00 01 07 00
519	0x1CB260	gUnk_080FFFFC	fomt.map	00 00 00 00 00 00 fb 00 01 fd fc fd ff fe fd 05 07 02 00 00 00 01 0a 05 07 07 00 ff fa f7 f5 f9 fd fd 00 02
519	0x20DC94	gUnk_080FFFFC	fomt.map	00 ff fd ff 00 00 00 00 ff f4 eb ef fa 01 07 09 07 02 00 00 00 fd f8 f7 f8 fe 00 00 00 00 00 00 00 fe f9 f9
519	0x2178C4	gUnk_080FFFFC	fomt.map	00 05 08 06 f7 e8 f9 11 11 04 fc f3 f5 00 01 05 07 02 00 00 fd 01 f8 f0 02 10 09 00 f8 f6 01 07 06 00 fd fb
519	0x21FE80	gUnk_080FFFFC	fomt.map	ed f2 f2 f3 f9 fe 00 00 01 02 09 0d 0d 0e 0e 0d 07 02 00 00 00 fe fa f7 f3 f1 ed ed ec ed ed f1 f3 f9 f9 ff
519	0x220B94	gUnk_080FFFFC	fomt.map	d9 d4 d5 d5 de e6 f1 f9 00 00 01 02 07 09 07 0d 07 02 00 00 ff fa f7 f1 e5 e5 ff 27 5e 7d 71 38 f3 aa 80 80
519	0x222D10	gUnk_080FFFFC	fomt.map	f5 e8 d9 cf c4 bb b9 ba c2 c8 d4 e0 ee fb 02 09 07 02 00 00 fd f7 e9 d8 cf d1 dc e8 f2 f6 f6 f5 f6 fa 00 05
519	0x224100	gUnk_080FFFFC	fomt.map	c6 c4 c4 c8 d1 dd ef ff 02 0a 0b 0b 0a 0d 0d 0b 07 02 00 00 05 13 1f 28 28 27 22 22 23 24 27 23 1f 14 0f 0b
519	0x22C624	gUnk_080FFFFC	fomt.map	04 02 00 00 fe f5 ed f5 02 10 0b 04 f5 ed f9 04 07 02 00 00 00 fc f5 f7 f0 fc 00 04 1a 21 10 f9 e6 eb fc 00
519	0x265728	gUnk_080FFFFC	fomt.map	01 fe fb 00 02 05 06 08 00 fe ff 00 00 00 02 06 07 02 00 00 00 00 01 04 01 00 ff 02 05 03 00 00 00 ff 00 03
521	0x1963A8	gUnk_080FFFFC	fomt.map	f8 e2 e8 f0 fc 00 01 05 00 00 00 00 fd f2 05 0f 09 02 00 00 f7 f8 00 00 04 00 f7 fa 0b 03 f8 02 00 00 00 fc
521	0x197E6C	gUnk_080FFFFC	fomt.map	00 f3 f4 00 00 05 04 01 fd fb ff 01 00 00 ff 0a 09 02 00 00 ed ef 00 0f 0a d7 b9 cd e7 eb e9 ef fa 26 3e 27
521	0x1B8BF8	gUnk_080FFFFC	fomt.map	fe 00 07 ff fb ff ff 00 00 fd f6 fd fe 00 00 01 09 02 00 00 00 00 04 01 00 04 03 00 fe ff 00 00 fa fd 06 01
521	0x203C18	gUnk_080FFFFC	fomt.map	c2 b4 b0 ac b7 c6 cd e3 fe 00 06 1b 1d 22 17 14 09 02 00 00 fe 00 00 00 00 00 00 00 00 06 00 00 00 00 fe e3
521	0x20A5EC	gUnk_080FFFFC	fomt.map	fe d4 b1 f7 f7 e5 00 00 fe fe 00 14 14 02 02 09 09 02 00 00 00 00 02 00 00 00 00 00 f7 fe fe fe fe 00 00 00
521	0x268B50	gUnk_080FFFFC	fomt.map	f2 00 0d 14 17 17 22 31 3d 3d 2a 15 06 00 04 09 09 02 00 00 00 0b 17 19 09 fa e4 d4 d6 de e7 f0 f0 ec e4 da
521	0x269BD4	gUnk_080FFFFC	fomt.map	f5 f7 f3 f7 fa fe 00 02 06 04 06 0e 17 17 17 10 09 02 00 00 00 00 00 00 fa f2 e5 dd d4 d0 d7 e4 f2 00 06 12
521	0x26A148	gUnk_080FFFFC	fomt.map	fe fc fa f7 f7 fa fa 00 00 02 06 0d 14 15 15 12 09 02 00 00 00 00 00 fc f3 ee f2 fa 02 0e 1b 1c 17 0e 06 00
521	0x26AFFC	gUnk_080FFFFC	fomt.map	06 09 06 06 04 00 00 fc f7 f5 f5 fc 00 02 09 09 09 02 00 00 fe 00 00 02 06 02 00 00 fc 00 00 00 00 00 00 00
523	0x103748	gUnk_081036D4	asm/data/data_080F9EB8.s	1c 70 10 08 15 0e 00 00 34 70 10 08 4c 70 10 08 0b 02 00 00 a4 6f 10 08 bc 6f 10 08 25 02 00 00 d4 6f 10 08
523	0x1735F4	gUnk_080FFFFC	fomt.map	00 00 00 00 00 fa ef f3 ff 02 0e 14 02 f0 ef 00 0b 02 00 00 00 08 10 07 00 00 00 00 00 00 00 fd f0 f3 ff 0c
523	0x1C1D48	gUnk_080FFFFC	fomt.map	f7 e2 00 e7 f6 11 14 00 09 e8 e2 00 07 11 00 01 0b 02 00 00 00 00 ff f0 f7 0e 06 01 09 00 ed f0 00 ff 06 10
523	0x1C215C	gUnk_080FFFFC	fomt.map	04 06 02 fc 01 01 fc fe 00 f9 00 07 06 00 0a 0c 0b 02 00 00 fd 00 04 00 00 00 00 00 00 ff f8 00 0f 12 11 03
523	0x236030	gUnk_080FFFFC	fomt.map	0b 09 00 00 fe f7 f5 f0 f7 fe 00 00 02 07 0b 0b 0b 02 00 00 f9 f7 f7 f9 fc 00 00 00 04 07 0b 0b 02 00 00 fe
523	0x262868	gUnk_080FFFFC	fomt.map	13 11 0b 07 05 11 18 16 10 11 10 0e 10 11 09 0a 0b 02 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00
523	0x26AA00	gUnk_080FFFFC	fomt.map	00 00 02 09 0d 14 19 22 23 27 26 22 20 1d 17 12 0b 02 00 00 00 00 00 fa f7 f7 fa fe 00 00 fc f5 eb e5 e5 eb
523	0x26ACF8	gUnk_080FFFFC	fomt.map	f3 fa fc fe fa fa fa fe 00 00 06 09 0d 0e 10 0e 0b 02 00 00 00 00 00 00 00 00 00 fe fa fe 00 00 00 00 fe f7
523	0x26AFA8	gUnk_080FFFFC	fomt.map	fe 00 fc fa f5 f0 ee f2 f7 fe 00 02 09 0d 12 0e 0b 02 00 00 06 09 0d 10 0b 06 00 00 fc fe 00 00 06 09 06 02
523	0x26C3E0	gUnk_080FFFFC	fomt.map	f7 f7 f5 fa fc 00 00 02 06 06 09 0d 0e 12 12 0e 0b 02 00 00 00 00 00 00 00 00 00 fc fa fe 00 00 00 00 00 00
524	0x12531C	gUnk_08117BC8	asm/data/data_080F9EB8.s	00 00 00 00 00 00 00 00 00 00 00 00 02 02 02 0c 0c 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
524	0x125370	gUnk_08117BC8	asm/data/data_080F9EB8.s	00 00 00 00 00 00 00 00 00 00 00 00 02 02 02 0c 0c 02 00 00 00 00 00 10 10 10 00 00 00 00 00 00 00 00 00 00
524	0x1A5B1C	gUnk_080FFFFC	fomt.map	35 0e e7 b9 a5 ad bd b0 af ca fa 07 00 e4 f2 06 0c 02 00 00 00 f3 e8 f5 00 00 eb c1 c1 e7 00 00 00 fd 06 0e
524	0x1BF144	gUnk_080FFFFC	fomt.map	f2 0f 00 f9 05 02 fc 09 00 e7 e3 ff f7 ec fb 01 0c 02 00 00 fe 0a 1c 10 08 03 09 fd 02 00 15 13 f4 f0 f0 f4
524	0x1C8EF8	gUnk_080FFFFC	fomt.map	e6 f8 03 f2 f2 fc f5 02 04 10 1b 04 04 ff f5 07 0c 02 00 00 00 fb f9 01 ee d9 ee f7 f1 f3 d2 dd ee e6 ea f1
524	0x1CAB58	gUnk_080FFFFC	fomt.map	fd 00 00 00 ff 00 ff 01 04 00 00 00 01 00 01 07 0c 02 00 00 00 02 fd ff 02 06 01 ff f4 f8 fe fc fc 00 ff fd
524	0x1E9DB8	gUnk_080FFFFC	fomt.map	fc 05 14 17 13 07 00 f6 ef f1 f8 05 0f 1d 20 17 0c 02 00 00 00 04 04 01 00 fb f2 f2 f6 f5 f8 ff 01 02 00 00
524	0x200600	gUnk_080FFFFC	fomt.map	00 fb fb f2 f8 f8 fe 00 00 02 02 0e 12 19 19 12 0c 02 00 00 00 00 00 f4 f4 fb f8 fb 00 00 00 00 00 00 02 00
525	0x125274	gUnk_08117BC8	asm/data/data_080F9EB8.s	00 00 00 00 00 00 00 00 00 00 00 00 02 02 02 0d 0d 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
525	0x1252C8	gUnk_08117BC8	asm/data/data_080F9EB8.s	00 00 00 00 00 00 00 00 00 00 00 00 02 02 02 0d 0d 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
525	0x1975F0	gUnk_080FFFFC	fomt.map	f8 f5 f9 f7 00 01 09 18 04 e1 da e3 e6 fa 00 07 0d 02 00 00 00 f6 ff 00 ff 02 14 1d 19 09 ff 01 f7 f1 f7 ee
525	0x1EC6DC	gUnk_080FFFFC	fomt.map	ea ef fa 00 02 00 06 11 0f 02 f3 e7 ed 00 0e 13 0d 02 00 00 fe f2 e8 f1 02 13 19 0c fd f3 f6 fb fa f9 ff 06
525	0x1FA42C	gUnk_080FFFFC	fomt.map	0f 17 1e 28 2f 2f 37 37 37 32 32 2b 25 21 1b 14 0d 02 00 00 fb fb f3 f1 ec f1 f1 f6 f6 f6 fe 00 00 02 05 0a
525	0x203BF0	gUnk_080FFFFC	fomt.map	d7 e5 fa 00 00 fe ec de d0 d4 de f7 00 02 09 09 0d 02 00 00 00 00 fa f3 f0 f3 ec e5 e5 f7 00 00 02 00 fa f7
525	0x221320	gUnk_080FFFFC	fomt.map	2b 22 1f 0e 01 f7 e1 d4 cd d9 ec 00 13 1f 1f 18 0d 02 00 00 00 02 0d 0f 14 14 13 07 00 f9 ec e5 e5 e6 ec f7
525	0x2324E4	gUnk_080FFFFC	fomt.map	f6 e6 d7 d7 df e6 f2 fa 03 0f 1d 20 23 23 22 1d 0d 02 00 00 fd f7 f7 fc ff 00 00 00 fc fa fd fd 00 00 00 05
525	0x2627DC	gUnk_080FFFFC	fomt.map	2a 38 43 3d 26 2a 3a 33 2d 2f 34 28 19 0f 0e 12 0d 02 00 00 00 fd e5 de e6 dc d1 dd e0 d5 d7 dc e5 ee eb e7
526	0x231308	gUnk_080FFFFC	fomt.map	fe fe 28 3a 22 0e 04 14 33 3c 25 06 05 12 18 19 0e 02 00 00 00 08 06 fe f6 f6 f1 f1 04 0c f9 e7 e8 f3 04 07
527	0xF1648	gUnk_080F1644	asm/data/data_080F0348.s	28 01 02 00 1e 01 02 00 1e 01 02 00 07 02 0b 02 0f 02 00 00 62 61 64 5f 61 6c 6c 6f 63 00 00 00 45 72 72 6f
527	0x1C04E0	gUnk_080FFFFC	fomt.map	02 20 0f ff 0d f1 d2 ed eb f6 0f 09 e0 ec 10 1c 0f 02 00 00 fe fc 00 04 e9 e3 f4 21 22 00 02 ff f5 02 12 00
528	0xF2434	gUnk_080F1FC0	asm/data/data_080F1A80.s	05 00 3c 02 e3 00 07 00 78 25 0f 08 08 00 b0 04 10 02 00 00 b8 25 0f 08 04 00 d8 03 a0 01 00 10 d8 25 0f 08
528	0xF3B6C	gUnk_080F35E4	asm/data/data_080F1A80.s	05 00 78 02 e8 01 05 00 cc 3d 0f 08 08 00 b0 04 10 02 00 00 00 00 00 00 00 00 f0 03 a8 01 00 04 0c 3e 0f 08
528	0xF4794	gUnk_080F43DC	asm/data/data_080F1A80.s	03 00 78 02 e8 01 05 00 70 48 0f 08 08 00 b0 04 10 02 00 00 00 00 00 00 00 00 08 04 b0 01 00 04 b0 48 0f 08
528	0xF83A4	gUnk_080F81BC	asm/data/data_080F1A80.s	05 00 e0 03 e8 00 07 00 b4 84 0f 08 0b 00 b0 04 10 02 00 00 00 00 00 00 00 00 90 03 3f 02 00 04 0c 85 0f 08
528	0xF87D4	gUnk_080F8678	asm/data/data_080F1A80.s	05 00 e0 01 a0 00 05 00 b4 88 0f 08 09 00 b0 04 10 02 00 00 fc 88 0f 08 02 00 b0 03 18 02 00 10 0c 89 0f 08
528	0x1C026C	gUnk_080FFFFC	fomt.map	e2 02 00 1c 24 00 f0 ec cd ed 14 02 01 05 ff fe 10 02 00 00 fb 09 25 2a 3c 18 dd ce ed ff d3 bf dd 0e 27 1a
529	0x195BE0	gUnk_080FFFFC	fomt.map	01 f6 08 11 00 01 08 00 f1 fa f6 f1 fe fe fc 05 11 02 00 00 fc 00 f8 fa 00 f3 fa 01 08 00 f2 00 ff e3 d3 f5
530	0x107344	gUnk_08107344	asm/data/data_080F9EB8.s	07 04 00 00 00 02 00 00 90 f0 6e 08 0c 00 00 00 12 02 00 00 8c ed 6e 08 08 00 00 00 01 00 00 00 00 00 00 00
530	0x250980	gUnk_080FFFFC	fomt.map	2d 23 10 05 fa f4 e9 e0 dd d3 d7 ed 07 20 31 28 12 02 00 00 00 fb f1 e7 e7 ed fa 05 18 1e 13 00 f2 f1 f4 f7
532	0x16534C	gUnk_080FFFFC	fomt.map	cc c8 cb d3 e9 08 34 41 2c 20 2c 31 32 43 4b 32 14 02 00 00 f7 f1 03 16 1c 15 05 ee cc b6 b3 c0 cd e1 e5 d5
532	0x24D87C	gUnk_080FFFFC	fomt.map	0d 0e 11 1b 1d 0c f2 d0 c7 c9 e8 02 12 21 14 0e 14 02 00 00 fe e9 f3 00 10 11 0e 05 00 ee d6 ce d7 fb 17 2e
550	0xF5014	gUnk_080F4D74	asm/data/data_080F1A80.s	ea 01 00 00 f8 51 0f 08 1c 02 00 00 04 52 0f 08 26 02 00 00 38 51 0f 08 00 00 00 00 38 51 0f 08 00 00 00 00
559	0x35BF8	func_08035BC8	fomt.map	20 1c 04 b0 10 bc 02 bc 08 47 00 00 c0 1f 0f 08 2f 02 00 00 e1 03 00 00 18 71 0e 08 f0 b5 47 46 80 b4 04 1c
559	0x35C48	func_08035C04	fomt.map	00 78 40 06 80 0f 01 28 0c d1 05 4f 26 e0 00 00 2f 02 00 00 33 02 00 00 d4 1c 00 00 6b 21 00 00 3f 02 00 00
561	0x4902C	func_08048FFC	fomt.map	04 f0 07 fd 88 00 03 49 40 18 00 68 87 46 00 00 31 02 00 00 34 90 04 08 24 9a 04 08 2e da 04 08 32 9b 04 08
568	0x12B5AC	gUnk_08117BC8	asm/data/data_080F9EB8.s	03 03 03 03 00 00 00 00 00 00 de 02 00 00 e0 02 38 02 00 00 ec 05 00 00 f4 05 00 00 01 00 00 00 01 00 d6 02
573	0x1FCF0	func_0801FB7C	fomt.map	92 00 80 18 02 49 40 18 00 21 01 70 70 47 00 00 3d 02 00 00 08 30 89 00 40 18 00 68 70 47 00 00 08 30 89 00
573	0xADB38	func_080ADAFC	fomt.map	92 00 80 18 02 49 40 18 00 21 01 70 70 47 00 00 3d 02 00 00 08 30 89 00 40 18 00 68 70 47 00 00 08 30 89 00
574	0x1A8B4	func_0801A13C	fomt.map	29 25 00 00 38 10 00 00 48 10 00 00 4c 10 00 00 3e 02 00 00 00 ff ff ff 00 00 ff ff 00 b5 05 29 01 d8 03 20
575	0x35C58	func_08035C04	fomt.map	2f 02 00 00 33 02 00 00 d4 1c 00 00 6b 21 00 00 3f 02 00 00 30 1c 6a f0 91 fb 00 28 16 d0 68 f0 37 ff 3b 28
576	0xF83BC	gUnk_080F81BC	asm/data/data_080F1A80.s	00 00 90 03 3f 02 00 04 0c 85 0f 08 0b 00 90 03 40 02 00 00 64 85 0f 08 05 00 2c 03 00 02 07 00 8c 85 0f 08
580	0xFF700	gUnk_080FF6A8	asm/data/data_080F9EB8.s	01 00 00 00 cc f3 0f 08 10 f4 0f 08 30 75 00 00 44 02 00 00 01 00 00 00 20 f4 0f 08 64 f4 0f 08 88 13 00 00
583	0x35CB0	func_08035C04	fomt.map	ff f7 4e fe 08 bc 98 46 f0 bc 01 bc 00 47 00 00 47 02 00 00 4b 02 00 00 30 b5 05 1c 0c 1c ff f7 1f f9 01 2c
587	0x35CB4	func_08035C04	fomt.map	08 bc 98 46 f0 bc 01 bc 00 47 00 00 47 02 00 00 4b 02 00 00 30 b5 05 1c 0c 1c ff f7 1f f9 01 2c 02 dd 28 1c
589	0x4592C	func_0804590C	fomt.map	03 f0 66 fb 88 00 03 49 40 18 00 68 87 46 00 00 4d 02 00 00 34 59 04 08 6c 62 04 08 96 62 04 08 a4 62 04 08
600	0xF1B08		asm/data/data_080F1A80.s	a7 01 00 00 f8 1c 0f 08 ae 01 00 00 04 1d 0f 08 58 02 00 00 10 1d 0f 08 5f 02 00 00 2c 1c 0f 08 0c 03 00 00
600	0xF1BD8		asm/data/data_080F1A80.s	a4 01 00 00 d4 1c 0f 08 b6 01 00 00 e0 1c 0f 08 58 02 00 00 ec 1c 0f 08 6a 02 00 00 2c 1c 0f 08 0c 03 00 00
600	0xF216C	gUnk_080F1FC0	asm/data/data_080F1A80.s	be 01 00 00 98 24 0f 08 ce 01 00 00 a4 24 0f 08 58 02 00 00 b0 24 0f 08 60 02 00 00 bc 24 0f 08 8f 02 00 00
600	0xF21AC	gUnk_080F1FC0	asm/data/data_080F1A80.s	e3 00 00 00 74 24 0f 08 fb 00 00 00 80 24 0f 08 58 02 00 00 8c 24 0f 08 71 02 00 00 bc 24 0f 08 a0 02 00 00
600	0xF21EC	gUnk_080F1FC0	asm/data/data_080F1A80.s	d3 01 00 00 c8 24 0f 08 e6 01 00 00 d4 24 0f 08 58 02 00 00 e0 24 0f 08 6c 02 00 00 bc 24 0f 08 9b 02 00 00
600	0xF2880	gUnk_080F280C	asm/data/data_080F1A80.s	d4 01 00 00 c4 28 0f 08 fb 01 00 00 d0 28 0f 08 58 02 00 00 dc 28 0f 08 80 02 00 00 e8 28 0f 08 af 02 00 00
600	0xF2B94	gUnk_080F2AF8	asm/data/data_080F1A80.s	a4 01 00 00 3c 2c 0f 08 ab 01 00 00 48 2c 0f 08 58 02 00 00 54 2c 0f 08 9b 02 00 00 0c 2c 0f 08 0f 03 00 00
600	0xF3488	gUnk_080F3408	asm/data/data_080F1A80.s	a7 01 00 00 f8 34 0f 08 bb 01 00 00 04 35 0f 08 58 02 00 00 10 35 0f 08 63 02 00 00 c8 34 0f 08 00 00 00 00
600	0xF3738	gUnk_080F35E4	asm/data/data_080F1A80.s	f6 00 00 00 c8 3a 0f 08 a4 01 00 00 f8 3a 0f 08 58 02 00 00 c8 3a 0f 08 0c 03 00 00 04 3b 0f 08 3a 03 00 00
600	0xF3790	gUnk_080F35E4	asm/data/data_080F1A80.s	f0 00 00 00 c8 3a 0f 08 a4 01 00 00 f8 3a 0f 08 58 02 00 00 c8 3a 0f 08 00 00 00 00 c8 3a 0f 08 78 00 00 00
600	0xF3808	gUnk_080F35E4	asm/data/data_080F1A80.s	d2 01 00 00 64 3b 0f 08 e0 01 00 00 70 3b 0f 08 58 02 00 00 7c 3b 0f 08 67 02 00 00 34 3b 0f 08 94 02 00 00
600	0xF3870	gUnk_080F35E4	asm/data/data_080F1A80.s	d2 01 00 00 88 3b 0f 08 e9 01 00 00 94 3b 0f 08 58 02 00 00 a0 3b 0f 08 6f 02 00 00 34 3b 0f 08 9c 02 00 00
600	0xF4038	gUnk_080F3FD8	asm/data/data_080F1A80.s	d2 01 00 00 e0 40 0f 08 d9 01 00 00 ec 40 0f 08 58 02 00 00 f8 40 0f 08 5f 02 00 00 04 41 0f 08 8c 02 00 00
600	0xF4060	gUnk_080F3FD8	asm/data/data_080F1A80.s	00 00 00 00 c8 40 0f 08 a4 01 00 00 58 41 0f 08 58 02 00 00 c8 40 0f 08 00 00 00 00 c8 40 0f 08 3c 00 00 00
600	0xF40B0	gUnk_080F3FD8	asm/data/data_080F1A80.s	c5 01 00 00 4c 41 0f 08 e7 01 00 00 64 41 0f 08 58 02 00 00 70 41 0f 08 68 02 00 00 c8 40 0f 08 00 00 00 00
600	0xF4504	gUnk_080F43DC	asm/data/data_080F1A80.s	1f 01 00 00 74 47 0f 08 a4 01 00 00 5c 47 0f 08 58 02 00 00 74 47 0f 08 0c 03 00 00 5c 47 0f 08 c0 03 00 00
600	0xF4534	gUnk_080F43DC	asm/data/data_080F1A80.s	f0 00 00 00 74 47 0f 08 a4 01 00 00 5c 47 0f 08 58 02 00 00 74 47 0f 08 0c 03 00 00 5c 47 0f 08 c0 03 00 00
600	0xF458C	gUnk_080F43DC	asm/data/data_080F1A80.s	1f 01 00 00 74 47 0f 08 a4 01 00 00 5c 47 0f 08 58 02 00 00 74 47 0f 08 0c 03 00 00 5c 47 0f 08 c0 03 00 00
600	0xF45BC	gUnk_080F43DC	asm/data/data_080F1A80.s	f0 00 00 00 74 47 0f 08 a4 01 00 00 5c 47 0f 08 58 02 00 00 74 47 0f 08 0c 03 00 00 5c 47 0f 08 c0 03 00 00
600	0xF4A18	gUnk_080F49C0	asm/data/data_080F1A80.s	f0 00 00 00 f0 4a 0f 08 a4 01 00 00 fc 4a 0f 08 58 02 00 00 f0 4a 0f 08 0c 03 00 00 08 4b 0f 08 36 03 00 00
600	0xF4A80	gUnk_080F49C0	asm/data/data_080F1A80.s	46 01 00 00 f0 4a 0f 08 a4 01 00 00 fc 4a 0f 08 58 02 00 00 f0 4a 0f 08 0c 03 00 00 08 4b 0f 08 36 03 00 00
600	0xF4AC0	gUnk_080F49C0	asm/data/data_080F1A80.s	f0 00 00 00 f0 4a 0f 08 a4 01 00 00 fc 4a 0f 08 58 02 00 00 f0 4a 0f 08 0c 03 00 00 08 4b 0f 08 36 03 00 00
600	0xF4F8C	gUnk_080F4D74	asm/data/data_080F1A80.s	c5 01 00 00 40 52 0f 08 ce 01 00 00 4c 52 0f 08 58 02 00 00 58 52 0f 08 62 02 00 00 98 51 0f 08 7c 02 00 00
600	0xF4FD4	gUnk_080F4D74	asm/data/data_080F1A80.s	bf 01 00 00 10 52 0f 08 cf 01 00 00 1c 52 0f 08 58 02 00 00 28 52 0f 08 68 02 00 00 98 51 0f 08 82 02 00 00
600	0xF5634	gUnk_080F5540	asm/data/data_080F1A80.s	aa 01 00 00 1c 57 0f 08 c2 01 00 00 28 57 0f 08 58 02 00 00 34 57 0f 08 70 02 00 00 98 56 0f 08 c0 03 00 00
600	0xF566C	gUnk_080F5540	asm/data/data_080F1A80.s	a7 01 00 00 1c 57 0f 08 bf 01 00 00 28 57 0f 08 58 02 00 00 34 57 0f 08 70 02 00 00 98 56 0f 08 c0 03 00 00
600	0xF5EA4	gUnk_080F5D94	asm/data/data_080F1A80.s	a4 01 00 00 8c 60 0f 08 b4 01 00 00 98 60 0f 08 58 02 00 00 a4 60 0f 08 68 02 00 00 80 60 0f 08 0c 03 00 00
600	0xF5F04	gUnk_080F5D94	asm/data/data_080F1A80.s	a4 01 00 00 8c 60 0f 08 b4 01 00 00 98 60 0f 08 58 02 00 00 a4 60 0f 08 68 02 00 00 80 60 0f 08 0c 03 00 00
600	0xF6260	gUnk_080F61FC	asm/data/data_080F1A80.s	a4 01 00 00 bc 62 0f 08 c7 01 00 00 c8 62 0f 08 58 02 00 00 d4 62 0f 08 7b 02 00 00 b0 62 0f 08 00 00 00 00
600	0xF6738	gUnk_080F66C4	asm/data/data_080F1A80.s	d7 01 00 00 6c 68 0f 08 e0 01 00 00 78 68 0f 08 58 02 00 00 84 68 0f 08 61 02 00 00 90 68 0f 08 93 02 00 00
600	0xF67C8	gUnk_080F66C4	asm/data/data_080F1A80.s	e8 01 00 00 6c 68 0f 08 f1 01 00 00 78 68 0f 08 58 02 00 00 84 68 0f 08 61 02 00 00 90 68 0f 08 93 02 00 00
600	0xF6BC4	gUnk_080F6B4C	asm/data/data_080F1A80.s	be 01 00 00 5c 6c 0f 08 e0 01 00 00 68 6c 0f 08 58 02 00 00 74 6c 0f 08 7d 02 00 00 fc 6b 0f 08 0c 03 00 00
600	0xF6E84	gUnk_080F6DE8	asm/data/data_080F1A80.s	b9 00 00 00 34 6f 0f 08 a4 01 00 00 40 6f 0f 08 58 02 00 00 34 6f 0f 08 00 00 00 00 1c 6f 0f 08 b4 00 00 00
600	0xF6EB4	gUnk_080F6DE8	asm/data/data_080F1A80.s	a4 01 00 00 4c 6f 0f 08 a7 01 00 00 58 6f 0f 08 58 02 00 00 64 6f 0f 08 5b 02 00 00 34 6f 0f 08 00 00 00 00
600	0xF70C0	gUnk_080F6FF8	asm/data/data_080F1A80.s	c7 01 00 00 54 71 0f 08 d9 01 00 00 60 71 0f 08 58 02 00 00 6c 71 0f 08 6b 02 00 00 48 71 0f 08 8d 02 00 00
